GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC13,HC02_EST_VC13,HC03_EST_VC13,HC04_EST_VC13,HC01_EST_VC15,HC02_EST_VC15,HC03_EST_VC15,HC04_EST_VC15
0500000US08117,08117,"Summit County, Colorado",64521,85938,92669,45925,83812,101616,N,58244
0500000US08119,08119,"Teller County, Colorado",62559,76679,87309,28356,74184,86947,N,40146
0500000US08121,08121,"Washington County, Colorado",44271,51938,58430,25852,57365,67318,N,34227
0500000US08123,08123,"Weld County, Colorado",58100,68172,78020,32245,72491,81270,89883,45427
0500000US08125,08125,"Yuma County, Colorado",43279,55595,59342,31179,56827,69966,N,38993
0500000US09001,09001,"Fairfield County, Connecticut",83163,105275,127724,44216,135743,163086,191257,69428
0500000US09003,09003,"Hartford County, Connecticut",65499,82740,103290,37935,88644,105898,127765,53233
0500000US09005,09005,"Litchfield County, Connecticut",72068,89047,98393,39156,92075,108996,119275,54549
0500000US09007,09007,"Middlesex County, Connecticut",77931,100452,111204,45670,99490,117695,131020,61775
0500000US09009,09009,"New Haven County, Connecticut",61646,80193,98359,35696,83146,100325,119059,49752
0500000US09011,09011,"New London County, Connecticut",66693,82655,97051,41608,85484,100889,116016,53400
0500000US09013,09013,"Tolland County, Connecticut",79988,96401,108162,43893,95669,111885,N,56421
0500000US09015,09015,"Windham County, Connecticut",59218,73858,85834,33671,72054,82992,97651,44368
0500000US10001,10001,"Kent County, Delaware",55169,64357,78088,34828,67230,75507,88420,43042
0500000US10003,10003,"New Castle County, Delaware",64857,80864,98147,39039,85814,101253,119388,52505
0500000US10005,10005,"Sussex County, Delaware",53505,62502,72372,32417,68578,77066,87343,46611
0500000US11001,11001,"District of Columbia, District of Columbia",69235,82791,144086,60243,104615,130984,189763,82947
0500000US12001,12001,"Alachua County, Florida",42045,64289,81498,25720,62557,84483,102757,36470
0500000US12003,12003,"Baker County, Florida",46865,57264,65373,27842,62283,69801,N,33748
0500000US12005,12005,"Bay County, Florida",47274,57760,67310,30884,61335,72136,83331,39015
0500000US12007,12007,"Bradford County, Florida",40481,51914,63906,20325,51987,60823,N,30398
0500000US12009,12009,"Brevard County, Florida",48483,60574,71979,29999,64613,76636,87624,41284
0500000US12011,12011,"Broward County, Florida",51574,61958,77500,34164,72726,84430,101061,49304
0500000US12013,12013,"Calhoun County, Florida",34053,39497,49818,19887,45209,53183,N,26560
0500000US12015,12015,"Charlotte County, Florida",44265,54208,59693,26284,57511,67761,73582,36741
0500000US12017,12017,"Citrus County, Florida",38109,47835,53071,22953,51970,61815,67976,32929
0500000US12019,12019,"Clay County, Florida",59103,67373,79471,34626,72966,80653,90207,46211
0500000US12021,12021,"Collier County, Florida",56250,65373,76079,37829,92954,107314,121595,61118
0500000US12023,12023,"Columbia County, Florida",39194,47975,58364,23855,52497,61773,N,33869
0500000US12027,12027,"DeSoto County, Florida",36114,39726,46455,23843,43964,47763,N,31009
0500000US12029,12029,"Dixie County, Florida",35000,45912,50344,19279,43191,53072,N,23921
0500000US12031,12031,"Duval County, Florida",47582,59043,75438,31712,65638,77654,95340,43428
0500000US12033,12033,"Escambia County, Florida",44883,56450,68281,29784,59869,72249,85422,39223
0500000US12035,12035,"Flagler County, Florida",47733,54091,59119,27207,62379,70075,74882,40158
0500000US12037,12037,"Franklin County, Florida",37815,47852,57746,23750,54491,65664,N,31766
0500000US12039,12039,"Gadsden County, Florida",36146,46797,61143,21642,47519,55767,N,29089
0500000US12041,12041,"Gilchrist County, Florida",40984,50491,58591,21788,54028,58915,N,38775
0500000US12043,12043,"Glades County, Florida",33609,36823,40567,22535,42248,47591,N,29785
0500000US12045,12045,"Gulf County, Florida",40964,48180,57774,22523,52127,60277,N,31637
0500000US12047,12047,"Hamilton County, Florida",35629,43310,53311,21220,45772,53587,N,28784
0500000US12049,12049,"Hardee County, Florida",36094,40041,46338,22219,52450,57073,N,34087
0500000US12051,12051,"Hendry County, Florida",36504,41618,55162,23454,51976,57059,N,33638
0500000US12053,12053,"Hernando County, Florida",40457,47875,54529,25199,50848,58238,64736,33061
0500000US12055,12055,"Highlands County, Florida",35911,43134,48484,22483,47817,55476,60610,32898
0500000US12057,12057,"Hillsborough County, Florida",50122,60777,76493,33545,70619,82597,99187,47012
0500000US12059,12059,"Holmes County, Florida",36236,44607,50469,15563,46000,52286,N,30673
0500000US12061,12061,"Indian River County, Florida",44645,57235,67645,27241,72695,88759,102205,43459
0500000US12063,12063,"Jackson County, Florida",36310,46356,60531,21433,47957,57427,N,28357
0500000US12065,12065,"Jefferson County, Florida",42866,51553,65100,25041,55784,64659,N,35455
0500000US12067,12067,"Lafayette County, Florida",35720,49277,61589,22336,55600,66151,N,31249
0500000US12069,12069,"Lake County, Florida",45465,55402,61334,27095,59945,68576,75128,37469
0500000US12071,12071,"Lee County, Florida",47908,57083,67196,31445,67710,78791,90146,43962
0500000US12073,12073,"Leon County, Florida",46620,68943,88188,28877,65643,86332,106902,38157
0500000US12075,12075,"Levy County, Florida",35483,44273,51864,20284,47092,55183,64225,29866
0500000US12077,12077,"Liberty County, Florida",38990,51096,62596,19256,52721,60932,N,35014
0500000US12079,12079,"Madison County, Florida",33520,41895,49597,17315,43556,52083,N,24993
0500000US12081,12081,"Manatee County, Florida",49228,60325,69267,29168,67259,79518,88463,42008
0500000US12083,12083,"Marion County, Florida",39339,47187,52979,25184,52111,59819,66038,35076
0500000US12085,12085,"Martin County, Florida",51703,69869,79017,30817,82461,102759,113277,47262
0500000US12086,12086,"Miami-Dade County, Florida",43099,49391,62850,26534,66582,74751,91619,45314
0500000US12087,12087,"Monroe County, Florida",55449,66098,75686,37612,81727,96835,108834,58858
0500000US12089,12089,"Nassau County, Florida",55256,63859,74732,34351,75511,84519,94260,47608
0500000US12091,12091,"Okaloosa County, Florida",55768,66049,77285,36551,71527,81612,94902,48256
0500000US12093,12093,"Okeechobee County, Florida",35490,43399,52869,21132,50362,56827,N,33275
0500000US12095,12095,"Orange County, Florida",47556,56203,69818,32464,67285,78274,94383,44604
0500000US12097,12097,"Osceola County, Florida",44551,48512,57983,28976,55682,59988,68529,37746
0500000US12099,12099,"Palm Beach County, Florida",52878,65331,79194,35469,80961,96305,113093,53425
0500000US12101,12101,"Pasco County, Florida",44518,54330,61923,26254,58913,68829,77001,37012
0500000US12103,12103,"Pinellas County, Florida",45574,60514,72398,30464,64834,81105,94929,42661
0500000US12105,12105,"Polk County, Florida",43063,51052,58961,26407,56063,63630,73217,35636
0500000US12107,12107,"Putnam County, Florida",32714,40703,50534,19121,45678,53435,62711,28802
0500000US12109,12109,"St. Johns County, Florida",65575,82181,94147,35243,94434,112778,123240,51374
0500000US12111,12111,"St. Lucie County, Florida",42665,50724,59291,27115,58811,66612,76224,40234
0500000US12113,12113,"Santa Rosa County, Florida",58199,66305,75457,33501,73525,81265,91091,48733
0500000US12115,12115,"Sarasota County, Florida",50304,62537,70264,31874,72327,87486,96391,46853
0500000US12117,12117,"Seminole County, Florida",57875,69134,82579,36035,77779,92111,105781,46374
0500000US12119,12119,"Sumter County, Florida",49874,58405,61064,28681,62711,72934,76305,38746
0500000US12121,12121,"Suwannee County, Florida",37879,45707,53835,21589,48275,54484,N,31096
0500000US12123,12123,"Taylor County, Florida",36907,43966,53203,27110,49035,54711,N,34984
0500000US12125,12125,"Union County, Florida",41476,48116,54518,26422,49170,54206,N,34041
0500000US12127,12127,"Volusia County, Florida",41714,52364,60708,26257,56364,66883,75578,37177
0500000US12129,12129,"Wakulla County, Florida",53143,61922,70858,32201,61310,67142,N,42216
0500000US12131,12131,"Walton County, Florida",44468,56996,64982,26677,63419,76279,N,37407
0500000US12133,12133,"Washington County, Florida",38563,46388,52933,21875,48649,58362,N,28191
0500000US13001,13001,"Appling County, Georgia",38461,46403,63918,22969,49025,57221,N,31147
0500000US13003,13003,"Atkinson County, Georgia",30403,37250,45403,13398,44164,53183,N,20314
0500000US13005,13005,"Bacon County, Georgia",37698,48700,61758,14787,48499,56699,N,29797
0500000US13007,13007,"Baker County, Georgia",45526,55625,67065,20952,53673,67799,N,26724
0500000US13009,13009,"Baldwin County, Georgia",31758,47671,69030,19540,49524,61236,N,31170
0500000US13011,13011,"Banks County, Georgia",42826,52356,56384,19256,53533,60243,N,28539
0500000US13013,13013,"Barrow County, Georgia",53256,58563,66547,30779,62193,67803,N,39531
0500000US13015,13015,"Bartow County, Georgia",48306,57069,64386,26308,59635,66458,75133,38221
0500000US13017,13017,"Ben Hill County, Georgia",30643,36760,48655,19420,40165,44861,N,26311
0500000US13019,13019,"Berrien County, Georgia",31812,42191,51087,18139,42042,49168,N,23556
0500000US13021,13021,"Bibb County, Georgia",36614,49973,70445,23433,55718,67601,92420,34097
0500000US13023,13023,"Bleckley County, Georgia",35507,46912,60370,16441,55168,67753,N,26024
0500000US13025,13025,"Brantley County, Georgia",36301,43494,50202,17955,44492,48873,N,26777
0500000US13027,13027,"Brooks County, Georgia",31686,42991,52759,20196,45980,57559,N,26430
0500000US13029,13029,"Bryan County, Georgia",65123,73181,83268,30899,78511,84888,N,50062
0500000US13031,13031,"Bulloch County, Georgia",35642,50520,65072,20293,51364,65673,N,27121
0500000US13033,13033,"Burke County, Georgia",33299,39790,60347,19530,44853,50766,N,30250
0500000US13035,13035,"Butts County, Georgia",47385,60186,68287,26600,57728,65871,N,33940
0500000US13037,13037,"Calhoun County, Georgia",26309,33314,51163,15798,51213,67303,N,22533
0500000US13039,13039,"Camden County, Georgia",52799,60197,68496,32322,63090,69703,N,40740
0500000US13043,13043,"Candler County, Georgia",30518,38559,52700,17459,44993,52118,N,26316
0500000US13045,13045,"Carroll County, Georgia",45009,54882,66688,25305,58918,67266,N,36865
0500000US13047,13047,"Catoosa County, Georgia",50180,60172,66889,23263,58918,68593,75551,29594
0500000US13049,13049,"Charlton County, Georgia",41059,53103,60769,15772,52687,63548,N,21377
0500000US13051,13051,"Chatham County, Georgia",46987,57855,75773,32482,64240,76576,95137,43482
0500000US13053,13053,"Chattahoochee County, Georgia",48488,48781,49886,38438,55779,58921,N,44044
0500000US13055,13055,"Chattooga County, Georgia",32496,40185,50357,17351,42234,49935,N,24839
0500000US13057,13057,"Cherokee County, Georgia",67371,78145,89551,41892,85060,93611,104644,53545
0500000US13059,13059,"Clarke County, Georgia",33430,51176,65391,21384,51153,69376,86966,32576
0500000US13061,13061,"Clay County, Georgia",21300,29464,43958,15242,31555,37748,N,21097
0500000US13063,13063,"Clayton County, Georgia",40314,45221,60119,30375,50244,55958,69999,36916
0500000US13065,13065,"Clinch County, Georgia",29125,42500,60139,15279,45170,56338,N,24917
0500000US13067,13067,"Cobb County, Georgia",64657,77952,96466,41979,88016,101717,119552,55579
0500000US13069,13069,"Coffee County, Georgia",34523,42054,51557,16985,47685,56263,67188,26516
0500000US13071,13071,"Colquitt County, Georgia",32233,38165,50301,17188,46715,53508,N,25613
0500000US13073,13073,"Columbia County, Georgia",68516,76952,86619,41867,86415,94665,106059,54040
0500000US13075,13075,"Cook County, Georgia",34230,42500,56285,23301,50600,56071,N,30675
0500000US13077,13077,"Coweta County, Georgia",61662,71406,81505,38188,74681,83888,95653,45170
0500000US13079,13079,"Crawford County, Georgia",41910,47515,54148,21538,52250,57675,N,30876
0500000US13081,13081,"Crisp County, Georgia",36280,43289,58224,17029,50359,56329,N,31580
0500000US13083,13083,"Dade County, Georgia",44992,56046,62990,21281,57821,65860,N,31806
0500000US13085,13085,"Dawson County, Georgia",54457,62439,73294,24583,75837,84595,N,44177
0500000US13087,13087,"Decatur County, Georgia",31090,42982,55515,18481,47287,57102,N,25785
0500000US13089,13089,"DeKalb County, Georgia",50799,59929,85045,39233,73744,86838,111942,53036
0500000US13091,13091,"Dodge County, Georgia",34812,47840,56645,14641,46429,56226,N,23517
0500000US13093,13093,"Dooly County, Georgia",28251,36904,48344,16810,39362,46594,N,24388
0500000US13095,13095,"Dougherty County, Georgia",31458,37844,59507,20127,47407,54680,75111,33184
0500000US13097,13097,"Douglas County, Georgia",52997,60062,70678,35670,65679,71597,84743,44633
0500000US13099,13099,"Early County, Georgia",35000,42340,61994,17579,47678,54941,N,29157
0500000US13101,13101,"Echols County, Georgia",32667,45615,47471,16923,47709,56271,N,19526
0500000US13103,13103,"Effingham County, Georgia",63903,71113,80515,38200,73272,79320,N,50699
0500000US13105,13105,"Elbert County, Georgia",35170,42222,47203,17802,48630,56882,N,26942
0500000US13107,13107,"Emanuel County, Georgia",33142,37800,50240,18846,46597,54215,N,26567
0500000US13109,13109,"Evans County, Georgia",37804,46921,57399,25428,51636,59601,N,31332
0500000US13111,13111,"Fannin County, Georgia",35441,41368,47133,20280,45987,53087,57813,29311
0500000US13113,13113,"Fayette County, Georgia",79993,91795,103521,39985,99744,112515,N,51311
0500000US13115,13115,"Floyd County, Georgia",41046,50913,60548,23743,55584,65734,74939,32922
0500000US13117,13117,"Forsyth County, Georgia",87657,100442,108468,40890,107055,118518,126701,55415
0500000US13119,13119,"Franklin County, Georgia",35878,45783,50499,17029,45910,54073,N,25968
0500000US13121,13121,"Fulton County, Georgia",56642,75801,110698,40540,91439,116872,153243,58040
0500000US13123,13123,"Gilmer County, Georgia",39581,47280,52901,19632,53481,63436,N,28595
0500000US13125,13125,"Glascock County, Georgia",40089,49754,55893,25625,50560,57118,N,33564
0500000US13127,13127,"Glynn County, Georgia",45588,56068,75048,28073,66379,75720,92706,42975
0500000US13129,13129,"Gordon County, Georgia",42414,47893,56586,24713,54109,60363,N,34886
0500000US13131,13131,"Grady County, Georgia",31653,38426,50130,15919,43178,48910,N,25459
0500000US13133,13133,"Greene County, Georgia",41390,49364,70813,19820,68584,80412,N,37810
0500000US13135,13135,"Gwinnett County, Georgia",60329,67037,80843,41046,77816,84799,96813,50815
0500000US13137,13137,"Habersham County, Georgia",40689,50223,57310,21418,52630,61890,N,28491
0500000US13139,13139,"Hall County, Georgia",51036,58374,67207,30080,68110,75807,87036,41864
0500000US13141,13141,"Hancock County, Georgia",24552,31266,47426,16781,35568,44894,N,21475
0500000US13143,13143,"Haralson County, Georgia",41482,51113,59739,20286,54164,61690,N,29414
0500000US13145,13145,"Harris County, Georgia",69060,83800,89675,26725,85918,98765,N,35860
0500000US13147,13147,"Hart County, Georgia",36867,47206,60057,21112,51340,61887,N,28456
0500000US13149,13149,"Heard County, Georgia",41354,51260,59704,26125,50466,59391,N,30437
0500000US13151,13151,"Henry County, Georgia",60269,66545,79009,38471,72319,78906,92353,47383
0500000US13153,13153,"Houston County, Georgia",55170,65059,78509,35248,65798,75061,87998,41532
0500000US13155,13155,"Irwin County, Georgia",36729,47385,51443,16438,49823,59767,N,24368
0500000US13157,13157,"Jackson County, Georgia",52857,61655,72803,26070,65498,73165,82214,39157
0500000US13159,13159,"Jasper County, Georgia",42099,45927,56528,21409,56285,63494,N,31725
0500000US13161,13161,"Jeff Davis County, Georgia",36707,43575,51011,18862,47220,54238,N,26887
0500000US13163,13163,"Jefferson County, Georgia",26796,32464,49849,14971,38007,45697,N,21156
0500000US13165,13165,"Jenkins County, Georgia",28910,36118,54348,17175,45125,47062,N,34815
0500000US13167,13167,"Johnson County, Georgia",36466,44864,53542,14188,46144,55882,N,22139
0500000US13169,13169,"Jones County, Georgia",54512,62328,74444,28467,67925,76364,N,40304
0500000US13171,13171,"Lamar County, Georgia",41038,50035,60417,23222,51817,60789,N,28745
